NA,target.row,dist.to.feature,feature.name,feature.strand
502.48,34585,-12122,NM_178520,-
502.49,34586,-12130,NM_178520,-
502.5,34587,-12132,NM_178520,-
502.51,34588,-12137,NM_178520,-
502.52,34589,-12150,NM_178520,-
502.53,34590,-12154,NM_178520,-
502.54,34591,-12155,NM_178520,-
502.55,34592,-12160,NM_178520,-
502.56,34593,-12165,NM_178520,-
502.57,34594,-12176,NM_178520,-
502.58,34595,-12191,NM_178520,-
502.59,34596,-12200,NM_178520,-
502.6,34597,-12215,NM_178520,-
502.61,34598,-12628,NM_178520,-
502.62,34599,-12631,NM_178520,-
502.63,34600,-12638,NM_178520,-
502.64,34601,-12642,NM_178520,-
502.65,34602,-12644,NM_178520,-
502.66,34603,-12706,NM_178520,-
502.67,34604,-12709,NM_178520,-
502.68,34605,-12712,NM_178520,-
502.69,34606,-12713,NM_178520,-
502.7,34607,-12720,NM_178520,-
502.71,34608,-12752,NM_178520,-
502.72,34609,-12759,NM_178520,-
502.73,34610,-12765,NM_178520,-
502.74,34611,-12773,NM_178520,-
502.75,34612,-12777,NM_178520,-
502.76,34613,-12778,NM_178520,-
502.77,34614,-12810,NM_178520,-
502.78,34615,-12833,NM_178520,-
502.79,34616,-12848,NM_178520,-
502.8,34617,-12866,NM_178520,-
26161,34618,-1227,NM_001272086,-
2616.11,34619,-1245,NM_001272086,-
2616.2,34620,-2552,NM_001272086,-
2616.3,34621,-2553,NM_001272086,-
2616.4,34622,-2556,NM_001272086,-
2616.5,34623,-2557,NM_001272086,-
2616.6,34624,-2562,NM_001272086,-
2616.7,34625,-2563,NM_001272086,-
2616.8,34626,-2583,NM_001272086,-
5033,34627,-1232,NM_001291324,+
26141,34628,218,NR_039894,-
2614.1,34629,-9150,NR_039894,-
2614.2,34630,-9344,NR_039894,-
2614.3,34631,-9370,NR_039894,-
2614.4,34632,-14288,NR_039894,-
2614.5,34633,-21797,NR_039894,-
2615,34634,21783,NR_036152,-
2615.1,34635,21366,NR_036152,-
2615.2,34636,21350,NR_036152,-
2615.3,34637,21348,NR_036152,-
2615.4,34638,12398,NR_036152,-
2615.5,34639,12353,NR_036152,-
2615.6,34640,12065,NR_036152,-
2615.7,34641,11772,NR_036152,-
2615.8,34642,8730,NR_036152,-
2615.9,34643,8436,NR_036152,-
2615.1,34644,8244,NR_036152,-
2615.11,34645,4045,NR_036152,-
2615.12,34646,3999,NR_036152,-
2615.13,34647,2673,NR_036152,-
2615.14,34648,2056,NR_036152,-
2615.15,34649,2049,NR_036152,-
2615.16,34650,-3921,NR_036152,-
2615.17,34651,-5343,NR_036152,-
2615.18,34652,-5375,NR_036152,-
2615.19,34653,-5411,NR_036152,-
2615.2,34654,-5436,NR_036152,-
2615.21,34655,-6773,NR_036152,-
2615.22,34656,-12237,NR_036152,-
2615.23,34657,-29493,NR_036152,-
2615.24,34658,-29498,NR_036152,-
2615.25,34659,-29499,NR_036152,-
2617,34660,29526,NM_001199954,-
2617.1,34661,29508,NM_001199954,-
2617.2,34662,29493,NM_001199954,-
2617.3,34663,29492,NM_001199954,-
2617.4,34664,29474,NM_001199954,-
2617.5,34665,29468,NM_001199954,-
2617.6,34666,28796,NM_001199954,-
2617.7,34667,25013,NM_001199954,-
2617.8,34668,25008,NM_001199954,-
2617.9,34669,25002,NM_001199954,-
2617.1,34670,25001,NM_001199954,-
2617.11,34671,24985,NM_001199954,-
2617.12,34672,24984,NM_001199954,-
2617.13,34673,24268,NM_001199954,-
2617.14,34674,24255,NM_001199954,-
2617.15,34675,24217,NM_001199954,-
2617.16,34676,24189,NM_001199954,-
2617.17,34677,24006,NM_001199954,-
26211,34678,-1444,NR_037688,-
2621.1,34679,-1451,NR_037688,-
2621.2,34680,-2865,NR_037688,-
2621.3,34681,-6700,NR_037688,-
2621.4,34682,-6723,NR_037688,-
2620,34683,-4849,NM_012418,+
2623,34684,121,NM_001077182,+
2623.1,34685,558,NM_001077182,+
2623.2,34686,577,NM_001077182,+
2623.3,34687,584,NM_001077182,+
2623.4,34688,2160,NM_001077182,+
2623.5,34689,8601,NM_001077182,+
2623.6,34690,8606,NM_001077182,+
2623.7,34691,8619,NM_001077182,+
2623.8,34692,8621,NM_001077182,+
2623.9,34693,8624,NM_001077182,+
2623.1,34694,8627,NM_001077182,+
2623.11,34695,8632,NM_001077182,+
2623.12,34696,8633,NM_001077182,+
2623.13,34697,8644,NM_001077182,+
2623.14,34698,8649,NM_001077182,+
2623.15,34699,8655,NM_001077182,+
2623.16,34700,8658,NM_001077182,+
2623.17,34701,8663,NM_001077182,+
2623.18,34702,8666,NM_001077182,+
2623.19,34703,8672,NM_001077182,+
2623.2,34704,8674,NM_001077182,+
2623.21,34705,8696,NM_001077182,+
2637,34706,6018,NM_031945,+
2637.1,34707,6043,NM_031945,+
2637.2,34708,6049,NM_031945,+
2637.3,34709,6053,NM_031945,+
26341,34710,1015,NM_001039842,-
2634.11,34711,1012,NM_001039842,-
2633,34712,1110,NM_001040025,-
2624,34713,4271,NM_004712,+
2627,34714,-721,NM_012140,+
2627.1,34715,-681,NM_012140,+
2630,34716,22139,NM_001270953,+
2630.1,34717,22354,NM_001270953,+
2630.2,34718,22358,NM_001270953,+
2630.3,34719,22456,NM_001270953,+
2630.4,34720,22499,NM_001270953,+
2630.5,34721,22500,NM_001270953,+
2641,34722,35,NM_000160,+
2641.1,34723,45,NM_000160,+
2641.2,34724,52,NM_000160,+
2641.3,34725,1725,NM_000160,+
2641.4,34726,1735,NM_000160,+
2641.5,34727,1806,NM_000160,+
2641.6,34728,3401,NM_000160,+
2644,34729,-6404,NM_001007533,-
2644.1,34730,-6432,NM_001007533,-
2644.2,34731,-6450,NM_001007533,-
2644.3,34732,-6453,NM_001007533,-
2644.4,34733,-6596,NM_001007533,-
2644.5,34734,-6623,NM_001007533,-
2655,34735,3116,NM_001185077,-
2655.1,34736,3109,NM_001185077,-
2655.2,34737,2465,NM_001185077,-
2655.3,34738,2460,NM_001185077,-
2655.4,34739,2459,NM_001185077,-
2655.5,34740,1892,NM_001185077,-
2655.6,34741,1883,NM_001185077,-
2655.7,34742,1878,NM_001185077,-
2668,34743,-15,NM_148896,+
2668.1,34744,-7,NM_148896,+
2668.2,34745,0,NM_148896,+
2668.3,34746,5,NM_148896,+
2668.4,34747,8,NM_148896,+
2668.5,34748,22,NM_148896,+
2668.6,34749,31,NM_148896,+
2668.7,34750,49,NM_148896,+
2668.8,34751,217,NM_148896,+
2668.9,34752,224,NM_148896,+
2668.1,34753,234,NM_148896,+
2668.11,34754,238,NM_148896,+
2668.12,34755,240,NM_148896,+
2668.13,34756,242,NM_148896,+
2668.14,34757,243,NM_148896,+
2668.15,34758,245,NM_148896,+
2668.16,34759,246,NM_148896,+
2668.17,34760,268,NM_148896,+
2668.18,34761,277,NM_148896,+
2668.19,34762,557,NM_148896,+
2668.2,34763,574,NM_148896,+
2668.21,34764,598,NM_148896,+
2668.22,34765,607,NM_148896,+
2668.23,34766,626,NM_148896,+
26731,34767,-573,NM_032711,-
2673.11,34768,-586,NM_032711,-
2673.21,34769,-598,NM_032711,-
2673.31,34770,-614,NM_032711,-
2673.41,34771,-645,NM_032711,-
26561,34772,1803,NM_178493,-
2656.11,34773,1766,NM_178493,-
2656.24,34774,664,NM_178493,-
2656.31,34775,626,NM_178493,-
2656.41,34776,621,NM_178493,-
2656.51,34777,-637,NM_178493,-
2656.61,34778,-642,NM_178493,-
2656.71,34779,-648,NM_178493,-
2656.81,34780,-662,NM_178493,-
2656.91,34781,-668,NM_178493,-
2656.101,34782,-670,NM_178493,-
2656.111,34783,-677,NM_178493,-
2656.121,34784,-717,NM_178493,-
2656.131,34785,-718,NM_178493,-
2656.141,34786,-720,NM_178493,-
2656.151,34787,-721,NM_178493,-
2656.161,34788,-723,NM_178493,-
2656.171,34789,-724,NM_178493,-
2656.181,34790,-743,NM_178493,-
2656.191,34791,-751,NM_178493,-
2656.201,34792,-2075,NM_178493,-
5183,34793,14293,NR_045351,+
2686,34794,8396,NM_144998,-
2686.1,34795,8370,NM_144998,-
2686.2,34796,8337,NM_144998,-
2686.3,34797,6464,NM_144998,-
26821,34798,-1411,NM_005052,+
2682.11,34799,-1403,NM_005052,+
2682.21,34800,727,NM_005052,+
2682.3,34801,732,NM_005052,+
2682.4,34802,735,NM_005052,+
2682.5,34803,768,NM_005052,+
2682.6,34804,775,NM_005052,+
2682.7,34805,784,NM_005052,+
2690,34806,-3213,NM_001195218,-
26871,34807,2662,NM_022156,-
2687.1,34808,993,NM_022156,-
2687.2,34809,944,NM_022156,-
2687.3,34810,934,NM_022156,-
2687.4,34811,931,NM_022156,-
2687.5,34812,929,NM_022156,-
2687.6,34813,-217,NM_022156,-
2687.7,34814,-225,NM_022156,-
2687.8,34815,-238,NM_022156,-
2687.9,34816,-10811,NM_022156,-
2688,34817,1769,NM_004104,-
2688.1,34818,-5983,NM_004104,-
2688.2,34819,-6000,NM_004104,-
2688.3,34820,-6017,NM_004104,-
2688.4,34821,-6018,NM_004104,-
2688.5,34822,-6049,NM_004104,-
2688.6,34823,-8040,NM_004104,-
2688.7,34824,-8054,NM_004104,-
2688.8,34825,-8061,NM_004104,-
2688.9,34826,-10608,NM_004104,-
2688.1,34827,-40550,NM_004104,-
2697,34828,109,NM_001206950,+
2697.1,34829,120,NM_001206950,+
2697.2,34830,143,NM_001206950,+
2697.3,34831,196,NM_001206950,+
2697.4,34832,206,NM_001206950,+
2697.5,34833,213,NM_001206950,+
2697.6,34834,214,NM_001206950,+
2697.7,34835,215,NM_001206950,+
2697.8,34836,216,NM_001206950,+
2697.9,34837,217,NM_001206950,+
2697.1,34838,218,NM_001206950,+
2699,34839,122,NM_001206952,+
2699.1,34840,136,NM_001206952,+
2699.2,34841,177,NM_001206952,+
2700,34842,82,NR_106845,+
2700.1,34843,132,NR_106845,+
2700.2,34844,135,NR_106845,+
2700.3,34845,153,NR_106845,+
2700.4,34846,164,NR_106845,+
2700.5,34847,3255,NR_106845,+
2702,34848,3137,NM_006137,-
2702.1,34849,393,NM_006137,-
2702.2,34850,-2594,NM_006137,-
2702.3,34851,-2845,NM_006137,-
2702.4,34852,-2850,NM_006137,-
27011,34853,3069,NM_003004,-
2701.1,34854,3067,NM_003004,-
2701.2,34855,3044,NM_003004,-
2701.3,34856,756,NM_003004,-
2701.4,34857,686,NM_003004,-
2701.5,34858,671,NM_003004,-
2701.6,34859,669,NM_003004,-
2701.7,34860,656,NM_003004,-
2701.8,34861,477,NM_003004,-
2701.9,34862,476,NM_003004,-
2701.1,34863,462,NM_003004,-
2701.11,34864,448,NM_003004,-
2701.12,34865,346,NM_003004,-
2701.13,34866,340,NM_003004,-
2701.14,34867,330,NM_003004,-
2701.15,34868,329,NM_003004,-
2701.16,34869,328,NM_003004,-
2701.17,34870,327,NM_003004,-
2701.18,34871,303,NM_003004,-
2701.19,34872,301,NM_003004,-
2701.2,34873,296,NM_003004,-
2701.21,34874,-338,NM_003004,-
2701.22,34875,-342,NM_003004,-
2701.23,34876,-382,NM_003004,-
2701.24,34877,-401,NM_003004,-
2701.25,34878,-581,NM_003004,-
2701.26,34879,-756,NM_003004,-
2701.27,34880,-781,NM_003004,-
2701.28,34881,-4976,NM_003004,-
2701.29,34882,-5427,NM_003004,-
2701.3,34883,-11664,NM_003004,-
2703,34884,-2668,NM_018949,+
2703.1,34885,-2665,NM_018949,+
2703.2,34886,-2664,NM_018949,+
2703.3,34887,-2662,NM_018949,+
2703.4,34888,-2660,NM_018949,+
2703.5,34889,-2659,NM_018949,+
2703.6,34890,-2658,NM_018949,+
2703.7,34891,-2651,NM_018949,+
2703.8,34892,-2650,NM_018949,+
2703.9,34893,-2648,NM_018949,+
2703.1,34894,-2647,NM_018949,+
2703.11,34895,-2616,NM_018949,+
2703.12,34896,-2615,NM_018949,+
2703.13,34897,-2614,NM_018949,+
2703.14,34898,-2613,NM_018949,+
2703.15,34899,-2603,NM_018949,+
2703.16,34900,-2602,NM_018949,+
2703.17,34901,-2515,NM_018949,+
2703.18,34902,-2049,NM_018949,+
2703.19,34903,-2048,NM_018949,+
2703.2,34904,-2042,NM_018949,+
2703.21,34905,-2041,NM_018949,+
2703.22,34906,639,NM_018949,+
2703.23,34907,649,NM_018949,+
2703.24,34908,661,NM_018949,+
2703.25,34909,663,NM_018949,+
2703.26,34910,669,NM_018949,+
2703.27,34911,681,NM_018949,+
2703.28,34912,693,NM_018949,+
2703.29,34913,695,NM_018949,+
2703.3,34914,697,NM_018949,+
5192,34915,-10897,NM_024648,-
27221,34916,60821,NM_019613,-
2722.11,34917,34907,NM_019613,-
2722.21,34918,-9895,NM_019613,-
27231,34919,20019,NM_006822,-
2723.11,34920,19956,NM_006822,-
2723.21,34921,866,NM_006822,-
2723.31,34922,862,NM_006822,-
2723.4,34923,860,NM_006822,-
2723.5,34924,-5905,NM_006822,-
918,34925,-761,NM_005993,+
91.1,34926,-742,NM_005993,+
91.2,34927,-741,NM_005993,+
91.3,34928,-739,NM_005993,+
91.4,34929,-738,NM_005993,+
91.5,34930,-734,NM_005993,+
91.6,34931,-733,NM_005993,+
91.7,34932,-727,NM_005993,+
91.8,34933,-726,NM_005993,+
91.9,34934,-724,NM_005993,+
91.1,34935,-717,NM_005993,+
91.11,34936,-595,NM_005993,+
2727,34937,-28123,NM_024702,-
521,34938,80898,NM_001009905,-
521.1,34939,74428,NM_001009905,-
521.2,34940,-558,NM_001009905,-
2728,34941,-11540,NM_001004431,+
2728.1,34942,-11528,NM_001004431,+
2728.2,34943,-10822,NM_001004431,+
2728.3,34944,-5916,NM_001004431,+
2728.4,34945,-5892,NM_001004431,+
2728.5,34946,-5876,NM_001004431,+
2728.6,34947,1556,NM_001004431,+
2728.7,34948,1557,NM_001004431,+
2728.8,34949,1569,NM_001004431,+
2728.9,34950,1571,NM_001004431,+
2728.1,34951,1635,NM_001004431,+
2728.11,34952,1640,NM_001004431,+
2728.12,34953,1645,NM_001004431,+
2728.13,34954,1658,NM_001004431,+
2728.14,34955,1680,NM_001004431,+
2728.15,34956,1701,NM_001004431,+
2728.16,34957,16601,NM_001004431,+
2728.17,34958,19860,NM_001004431,+
2728.18,34959,19909,NM_001004431,+
2728.19,34960,19961,NM_001004431,+
2728.2,34961,19976,NM_001004431,+
2728.21,34962,19983,NM_001004431,+
2728.22,34963,20098,NM_001004431,+
2728.23,34964,20149,NM_001004431,+
2728.24,34965,20162,NM_001004431,+
2728.25,34966,20166,NM_001004431,+
2728.26,34967,20169,NM_001004431,+
2728.27,34968,20185,NM_001004431,+
2728.28,34969,20192,NM_001004431,+
2728.29,34970,20202,NM_001004431,+
2728.3,34971,20213,NM_001004431,+
2728.31,34972,20250,NM_001004431,+
2728.32,34973,20273,NM_001004431,+
2728.33,34974,20292,NM_001004431,+
2728.34,34975,20297,NM_001004431,+
2728.35,34976,20308,NM_001004431,+
2728.36,34977,20311,NM_001004431,+
2728.37,34978,21355,NM_001004431,+
2728.38,34979,21383,NM_001004431,+
2728.39,34980,21384,NM_001004431,+
2728.4,34981,21393,NM_001004431,+
2728.41,34982,21408,NM_001004431,+
2728.42,34983,22294,NM_001004431,+
2728.43,34984,22361,NM_001004431,+
2728.44,34985,22434,NM_001004431,+
2728.45,34986,31212,NM_001004431,+
2728.46,34987,38022,NM_001004431,+
2728.47,34988,38023,NM_001004431,+
2728.48,34989,38797,NM_001004431,+
2728.49,34990,38826,NM_001004431,+
2728.5,34991,38827,NM_001004431,+
2728.51,34992,59021,NM_001004431,+
2728.52,34993,59071,NM_001004431,+
2728.53,34994,62360,NM_001004431,+
2728.54,34995,65357,NM_001004431,+
2728.55,34996,65424,NM_001004431,+
2729,34997,-49071,NR_029406,+
2729.1,34998,-48628,NR_029406,+
2729.2,34999,-48106,NR_029406,+
2729.3,35000,-43290,NR_029406,+
2729.4,35001,-27578,NR_029406,+
2729.5,35002,-27550,NR_029406,+
2729.6,35003,-27451,NR_029406,+
2729.7,35004,-24126,NR_029406,+
2729.8,35005,-24097,NR_029406,+
663,35006,-416,NM_130386,-
3161,35007,3286,NM_202758,-
3154,35008,-193,NM_017512,-
315.11,35009,-203,NM_017512,-
315.22,35010,-206,NM_017512,-
315.31,35011,-238,NM_017512,-
315.41,35012,-242,NM_017512,-
315.51,35013,-245,NM_017512,-
315.61,35014,-251,NM_017512,-
315.71,35015,-253,NM_017512,-
315.81,35016,-270,NM_017512,-
315.91,35017,-271,NM_017512,-
315.1,35018,-284,NM_017512,-
315.111,35019,-299,NM_017512,-
315.121,35020,-300,NM_017512,-
315.131,35021,-306,NM_017512,-
315.14,35022,-308,NM_017512,-
315.15,35023,-326,NM_017512,-
315.16,35024,-337,NM_017512,-
315.17,35025,-347,NM_017512,-
315.18,35026,-354,NM_017512,-
315.19,35027,-364,NM_017512,-
3171,35028,-364,NM_001099733,+
3182,35029,-96,NM_001117,+
318.11,35030,-69,NM_001117,+
318.21,35031,1389,NM_001117,+
318.31,35032,1392,NM_001117,+
318.41,35033,1410,NM_001117,+
318.51,35034,1415,NM_001117,+
318.61,35035,1419,NM_001117,+
318.71,35036,1429,NM_001117,+
318.81,35037,2482,NM_001117,+
318.91,35038,2934,NM_001117,+
7310,35039,-55136,NR_110327,-
73.11,35040,-571024,NR_110327,-
3201,35041,538068,NM_022840,-
320.11,35042,537983,NM_022840,-
320.21,35043,256405,NM_022840,-
3232,35044,-82246,NM_014646,-
3273,35045,-60989,NM_174886,+
327.112,35046,-60958,NM_174886,+
327.211,35047,-53480,NM_174886,+
3392,35048,-59747,NR_024101,+
3423,35049,-31172,NR_102696,+
342.11,35050,-31169,NR_102696,+
342.21,35051,3568,NR_102696,+
342.31,35052,3572,NR_102696,+
342.4,35053,9951,NR_102696,+
342.5,35054,26667,NR_102696,+
342.6,35055,26701,NR_102696,+
342.7,35056,26719,NR_102696,+
3435,35057,-10145,NR_036489,+
1147,35058,1239,NM_004746,-
11.13,35059,564,NM_004746,-
11.22,35060,440,NM_004746,-
11.3,35061,419,NM_004746,-
11.4,35062,418,NM_004746,-
11.5,35063,402,NM_004746,-
11.6,35064,164,NM_004746,-
1230,35065,-163,NM_001242761,-
12.17,35066,-177,NM_001242761,-
12.21,35067,-178,NM_001242761,-
12.3,35068,-181,NM_001242761,-
12.4,35069,-183,NM_001242761,-
12.5,35070,-186,NM_001242761,-
12.6,35071,-188,NM_001242761,-
12.7,35072,-192,NM_001242761,-
12.8,35073,-194,NM_001242761,-
12.9,35074,-253,NM_001242761,-
12.1,35075,-258,NM_001242761,-
12.111,35076,-260,NM_001242761,-
12.12,35077,-273,NM_001242761,-
12.13,35078,-274,NM_001242761,-
12.14,35079,-284,NM_001242761,-
12.15,35080,-285,NM_001242761,-
12.16,35081,-296,NM_001242761,-
3441,35082,280490,NM_001145194,-
344.11,35083,280478,NM_001145194,-
344.21,35084,64124,NM_001145194,-
344.31,35085,64114,NM_001145194,-
8610,35086,120825,NM_001281533,-
86.1,35087,120749,NM_001281533,-
86.2,35088,51480,NM_001281533,-
86.3,35089,51475,NM_001281533,-
86.4,35090,51474,NM_001281533,-
86.5,35091,51470,NM_001281533,-
86.6,35092,51460,NM_001281533,-
86.7,35093,51458,NM_001281533,-
86.8,35094,51456,NM_001281533,-
86.9,35095,51448,NM_001281533,-
86.1,35096,51442,NM_001281533,-
874,35097,960,NM_012307,-
87.111,35098,955,NM_012307,-
87.21,35099,949,NM_012307,-
87.31,35100,940,NM_012307,-
87.41,35101,938,NM_012307,-
87.51,35102,936,NM_012307,-
87.61,35103,929,NM_012307,-
87.71,35104,890,NM_012307,-
87.81,35105,886,NM_012307,-
87.91,35106,880,NM_012307,-
87.101,35107,879,NM_012307,-
87.112,35108,618,NM_012307,-
8515,35109,490,NM_001281535,-
85.114,35110,483,NM_001281535,-
85.212,35111,480,NM_001281535,-
85.39,35112,472,NM_001281535,-
85.42,35113,463,NM_001281535,-
85.52,35114,446,NM_001281535,-
85.62,35115,-316,NM_001281535,-
85.72,35116,-318,NM_001281535,-
85.82,35117,-327,NM_001281535,-
85.92,35118,-328,NM_001281535,-
85.102,35119,-359,NM_001281535,-
85.115,35120,-1029,NM_001281535,-
85.122,35121,-1036,NM_001281535,-
85.132,35122,-1065,NM_001281535,-
85.142,35123,-1073,NM_001281535,-
85.152,35124,-1080,NM_001281535,-
85.162,35125,-1082,NM_001281535,-
85.172,35126,-1099,NM_001281535,-
85.182,35127,-1100,NM_001281535,-
85.192,35128,-1101,NM_001281535,-
85.201,35129,-1102,NM_001281535,-
85.213,35130,-1107,NM_001281535,-
85.221,35131,-1108,NM_001281535,-
85.231,35132,-1118,NM_001281535,-
85.241,35133,-1131,NM_001281535,-
3502,35134,6791,NR_039772,+
3513,35135,1671,NM_001080209,-
351.11,35136,1449,NM_001080209,-
351.21,35137,1444,NM_001080209,-
351.31,35138,1443,NM_001080209,-
351.41,35139,1080,NM_001080209,-
351.5,35140,1074,NM_001080209,-
351.6,35141,1073,NM_001080209,-
351.7,35142,1071,NM_001080209,-
351.8,35143,1050,NM_001080209,-
351.9,35144,310,NM_001080209,-
351.1,35145,-2062,NM_001080209,-
351.11,35146,-2133,NM_001080209,-
351.12,35147,-3340,NM_001080209,-
351.13,35148,-4080,NM_001080209,-
351.14,35149,-4084,NM_001080209,-
351.15,35150,-4097,NM_001080209,-
351.16,35151,-4100,NM_001080209,-
351.17,35152,-84885,NM_001080209,-
351.18,35153,-84948,NM_001080209,-
351.19,35154,-102124,NM_001080209,-
3524,35155,-159018,NR_110765,+
352.14,35156,27688,NR_110765,+
352.22,35157,27700,NR_110765,+
927,35158,71144,NR_120518,+
3552,35159,-38452,NR_034100,-
355.11,35160,-38514,NR_034100,-
355.2,35161,-46259,NR_034100,-
355.3,35162,-77202,NR_034100,-
9110,35163,37496,NM_005559,-
91.13,35164,8450,NM_005559,-
91.21,35165,316,NM_005559,-
91.31,35166,275,NM_005559,-
91.41,35167,258,NM_005559,-
91.51,35168,256,NM_005559,-
91.61,35169,253,NM_005559,-
91.71,35170,252,NM_005559,-
91.81,35171,234,NM_005559,-
91.91,35172,232,NM_005559,-
91.101,35173,229,NM_005559,-
91.111,35174,-257,NM_005559,-
91.12,35175,-265,NM_005559,-
3562,35176,842,NM_001105581,+
356.11,35177,5742,NM_001105581,+
356.21,35178,25964,NM_001105581,+
356.31,35179,26050,NM_001105581,+
356.41,35180,129583,NM_001105581,+
356.5,35181,139714,NM_001105581,+
356.6,35182,139724,NM_001105581,+
356.7,35183,139745,NM_001105581,+
356.8,35184,139746,NM_001105581,+
356.9,35185,139776,NM_001105581,+
417,35186,-124443,NM_002845,+
4.11,35187,-124427,NM_002845,+
4.21,35188,-124417,NM_002845,+
4.31,35189,-124380,NM_002845,+
4.4,35190,-98937,NM_002845,+
5,35191,631,NM_001105244,+
5.1,35192,636,NM_001105244,+
5.2,35193,639,NM_001105244,+
5.3,35194,1162,NM_001105244,+
5.4,35195,1163,NM_001105244,+
5.5,35196,1189,NM_001105244,+
3573,35197,3981,NR_024419,-
357.12,35198,3963,NR_024419,-
357.22,35199,3911,NR_024419,-
357.31,35200,-40089,NR_024419,-
357.41,35201,-40108,NR_024419,-
357.5,35202,-112894,NR_024419,-
3581,35203,-616,NM_001025300,+
3592,35204,493,NR_120598,-
359.11,35205,463,NR_120598,-
359.21,35206,390,NR_120598,-
359.31,35207,382,NR_120598,-
359.41,35208,358,NR_120598,-
359.51,35209,314,NR_120598,-
359.6,35210,313,NR_120598,-
359.7,35211,299,NR_120598,-
359.8,35212,291,NR_120598,-
359.9,35213,290,NR_120598,-
359.1,35214,289,NR_120598,-
359.11,35215,288,NR_120598,-
359.12,35216,259,NR_120598,-
359.13,35217,258,NR_120598,-
359.14,35218,234,NR_120598,-
359.15,35219,212,NR_120598,-
359.16,35220,210,NR_120598,-
359.17,35221,207,NR_120598,-
359.18,35222,181,NR_120598,-
359.19,35223,180,NR_120598,-
359.2,35224,169,NR_120598,-
359.21,35225,159,NR_120598,-
359.22,35226,158,NR_120598,-
359.23,35227,150,NR_120598,-
359.24,35228,149,NR_120598,-
359.25,35229,126,NR_120598,-
359.26,35230,125,NR_120598,-
359.27,35231,107,NR_120598,-
359.28,35232,106,NR_120598,-
359.29,35233,83,NR_120598,-
359.3,35234,74,NR_120598,-
945,35235,13272,NM_015210,+
94.12,35236,13333,NM_015210,+
94.21,35237,40159,NM_015210,+
94.31,35238,64384,NM_015210,+
94.41,35239,69248,NM_015210,+
360,35240,-133437,NM_021074,+
360.1,35241,-111918,NM_021074,+
360.2,35242,-111862,NM_021074,+
3686,35243,118636,NM_194434,+
368.114,35244,118637,NM_194434,+
368.25,35245,118651,NM_194434,+
368.33,35246,118652,NM_194434,+
368.43,35247,118665,NM_194434,+
368.53,35248,163151,NM_194434,+
368.62,35249,218008,NM_194434,+
368.72,35250,218024,NM_194434,+
368.82,35251,218089,NM_194434,+
368.92,35252,240897,NM_194434,+
3712,35253,232459,NR_110775,-
371.11,35254,209034,NR_110775,-
371.21,35255,208910,NR_110775,-
1825,35256,18359,NM_153000,+
3722,35257,-13381,NM_003826,+
372.11,35258,63387,NM_003826,+
372.21,35259,63390,NM_003826,+
372.31,35260,63394,NM_003826,+
3732,35261,3936,NR_110777,+
373.1,35262,114846,NR_110777,+
1016,35263,38140,NM_022068,-
101.1,35264,77,NM_022068,-
101.2,35265,69,NM_022068,-
101.3,35266,59,NM_022068,-
101.4,35267,52,NM_022068,-
101.5,35268,47,NM_022068,-
101.6,35269,44,NM_022068,-
101.7,35270,36,NM_022068,-
101.8,35271,34,NM_022068,-
101.9,35272,31,NM_022068,-
101.1,35273,24,NM_022068,-
101.11,35274,-22,NM_022068,-
